Datum;Aanhef;Voornaam;Achternaam;Leeftijd;E-mailadres;Facebook;Google;Zorgkaart;Independer;"Vergelijk Mondzorg";"Aangepaste doorverwijzing";Kliniekoverzicht;Telefoonboek;"Uitgenodigd op";"Beoordeeld op"
04-10-2016;;John;Peterson;60;John_Peterson@gmail.com;0;1;0;0;1;1;0;1;"27-08-2016 10:17";"27-08-2016 10:17"
04-10-2016;Dr.;Roger;Smith;54;Roger_Smith@gmail.com;0;0;0;0;1;0;0;1;"27-08-2016 07:54";"27-08-2016 07:54"
04-10-2016;Dr.;Jim;Clinton;16;Jim_Clinton@gmail.com;0;1;1;0;1;1;1;0;"27-08-2016 06:54";"27-08-2016 06:54"
04-10-2016;Mr.;Jim;Dent;35;Jim_Dent@gmail.com;1;0;0;0;0;0;0;1;"27-08-2016 01:05";"27-08-2016 01:05"
04-10-2016;;Tom;Eastwood;25;Tom_Eastwood@gmail.com;0;0;1;0;1;0;1;0;"26-08-2016 23:05";"26-08-2016 23:05"
04-10-2016;;Roger;Doe;60;Roger_Doe@gmail.com;1;0;0;1;0;0;1;0;"26-08-2016 22:05";"26-08-2016 22:05"
04-10-2016;Mr.;Bill;Walker;25;Bill_Walker@gmail.com;0;0;0;0;0;0;0;0;"26-08-2016 20:05";"26-08-2016 20:05"
04-10-2016;Dr.;Jack;Gordon;54;Jack_Gordon@gmail.com;1;0;1;1;0;1;1;1;"26-08-2016 20:05";"26-08-2016 20:05"
04-10-2016;Mr.;Roger;Clinton;25;Roger_Clinton@gmail.com;1;0;0;0;1;0;0;0;"26-08-2016 17:09";"26-08-2016 17:09"
04-10-2016;Dr.;Sam;Eastwood;25;Sam_Eastwood@gmail.com;0;1;1;0;0;1;0;1;"26-08-2016 15:57";"26-08-2016 15:57"
04-10-2016;;Roger;Gordon;87;Roger_Gordon@gmail.com;0;1;0;0;0;0;0;0;"26-08-2016 14:57";"26-08-2016 14:57"
04-10-2016;Dr.;Jim;Burns;35;Jim_Burns@gmail.com;0;0;1;0;1;0;0;1;"26-08-2016 13:57";"26-08-2016 13:57"
04-10-2016;Dr.;Andrew;Gordon;87;Andrew_Gordon@gmail.com;0;0;1;0;0;1;1;1;"26-08-2016 13:09";"26-08-2016 13:09"
04-10-2016;Dr.;George;Smith;87;George_Smith@gmail.com;0;1;1;1;1;0;1;0;"26-08-2016 13:09";"26-08-2016 13:09"
04-10-2016;;Jack;Eastwood;21;Jack_Eastwood@gmail.com;0;1;1;0;0;0;1;0;"26-08-2016 13:09";"26-08-2016 13:09"
04-10-2016;;John;Doe;0;John_Doe@gmail.com;1;0;0;1;0;0;0;1;"26-08-2016 11:57";"26-08-2016 11:57"
04-10-2016;Mr.;Jim;Eastwood;35;Jim_Eastwood@gmail.com;1;1;1;0;1;0;0;0;"26-08-2016 11:57";"26-08-2016 11:57"
04-10-2016;Mr.;Roger;Eastwood;60;Roger_Eastwood@gmail.com;1;0;0;0;1;1;0;0;"26-08-2016 11:16";"26-08-2016 11:16"
04-10-2016;;Roger;Walker;25;Roger_Walker@gmail.com;0;1;0;0;0;1;0;1;"26-08-2016 09:57";"26-08-2016 09:57"
04-10-2016;Dr.;John;Smith;25;John_Smith@gmail.com;1;0;1;0;1;0;1;0;"26-08-2016 09:57";"26-08-2016 09:57"
04-10-2016;Mr.;Bill;Eastwood;18;Bill_Eastwood@gmail.com;0;0;1;0;1;1;1;0;"26-08-2016 08:16";"26-08-2016 08:16"
04-10-2016;Mr.;Sam;Gordon;60;Sam_Gordon@gmail.com;0;0;0;0;0;0;1;1;"26-08-2016 07:16";"26-08-2016 07:16"
04-10-2016;Mr.;Jim;Smith;25;Jim_Smith@gmail.com;1;0;0;0;0;1;0;0;"26-08-2016 05:16";"26-08-2016 05:16"
04-10-2016;;William;Dent;16;William_Dent@gmail.com;0;0;1;0;0;1;1;1;"26-08-2016 05:16";"26-08-2016 05:16"
04-10-2016;Mr.;John;Walker;0;John_Walker@gmail.com;1;0;1;1;1;1;1;1;"26-08-2016 01:16";"26-08-2016 01:16"
04-10-2016;Dr.;Andrew;Gordon;87;Andrew_Gordon@gmail.com;0;0;0;0;0;0;0;0;"26-08-2016 00:40";"26-08-2016 00:40"
04-10-2016;Dr.;George;Dent;60;George_Dent@gmail.com;1;1;0;1;0;0;1;0;"25-08-2016 19:40";"25-08-2016 19:40"
04-10-2016;Mr.;Sam;Jackson;5;Sam_Jackson@gmail.com;0;0;0;0;0;0;0;0;"25-08-2016 16:51";"25-08-2016 16:51"
04-10-2016;;John;Eastwood;21;John_Eastwood@gmail.com;0;0;1;0;1;1;0;1;"25-08-2016 14:51";"25-08-2016 14:51"
04-10-2016;Mr.;Tom;Peterson;87;Tom_Peterson@gmail.com;0;1;0;0;0;0;0;1;"25-08-2016 14:30";"25-08-2016 14:30"
04-10-2016;;Sam;Clinton;35;Sam_Clinton@gmail.com;1;0;1;1;1;0;1;1;"25-08-2016 11:51";"25-08-2016 11:51"
04-10-2016;;Andrew;Doe;60;Andrew_Doe@gmail.com;0;1;1;0;0;1;0;1;"25-08-2016 11:44";"25-08-2016 11:44"
04-10-2016;;Andrew;Doe;0;Andrew_Doe@gmail.com;0;0;0;0;0;0;0;1;"25-08-2016 10:51";"25-08-2016 10:51"
04-10-2016;;George;Clinton;5;George_Clinton@gmail.com;0;0;1;0;0;0;0;0;"25-08-2016 10:44";"25-08-2016 10:44"
04-10-2016;Dr.;William;Burns;5;William_Burns@gmail.com;0;0;0;0;1;0;0;0;"25-08-2016 09:44";"25-08-2016 09:44"
04-10-2016;Dr.;Jack;Doe;60;Jack_Doe@gmail.com;0;0;0;0;0;0;1;0;"25-08-2016 09:10";"25-08-2016 09:10"
04-10-2016;Mr.;Andrew;Dent;54;Andrew_Dent@gmail.com;1;0;0;1;0;0;0;0;"25-08-2016 08:51";"25-08-2016 08:51"
04-10-2016;Dr.;Jim;Clinton;5;Jim_Clinton@gmail.com;0;0;0;0;0;0;0;0;"25-08-2016 08:30";"25-08-2016 08:30"
04-10-2016;;Roger;Dent;87;Roger_Dent@gmail.com;0;0;0;0;0;0;0;0;"25-08-2016 08:02";"25-08-2016 08:02"
04-10-2016;Mr.;Andrew;Gordon;21;Andrew_Gordon@gmail.com;0;1;0;0;0;1;0;0;"25-08-2016 07:51";"25-08-2016 07:51"
04-10-2016;Dr.;William;Walker;18;William_Walker@gmail.com;0;0;0;1;1;1;1;1;"25-08-2016 06:44";"25-08-2016 06:44"
04-10-2016;Dr.;Roger;Peterson;21;Roger_Peterson@gmail.com;1;1;1;0;0;0;1;0;"25-08-2016 05:30";"25-08-2016 05:30"
04-10-2016;Mr.;Jim;Burns;35;Jim_Burns@gmail.com;0;0;0;0;0;0;1;0;"25-08-2016 05:30";"25-08-2016 05:30"
04-10-2016;Mr.;Jack;Gordon;25;Jack_Gordon@gmail.com;1;1;0;0;0;1;1;1;"25-08-2016 05:10";"25-08-2016 05:10"
04-10-2016;Dr.;Sam;Clinton;25;Sam_Clinton@gmail.com;0;1;1;0;0;1;0;0;"25-08-2016 04:48";"25-08-2016 04:48"
04-10-2016;Mr.;William;Peterson;0;William_Peterson@gmail.com;0;1;0;0;0;0;0;0;"25-08-2016 04:02";"25-08-2016 04:02"
04-10-2016;;George;Gordon;5;George_Gordon@gmail.com;1;1;1;1;1;1;1;0;"25-08-2016 03:44";"25-08-2016 03:44"
04-10-2016;;Roger;Walker;16;Roger_Walker@gmail.com;1;1;0;1;1;1;0;0;"25-08-2016 03:44";"25-08-2016 03:44"
04-10-2016;Dr.;Bill;Walker;5;Bill_Walker@gmail.com;1;0;0;0;0;0;0;0;"25-08-2016 01:48";"25-08-2016 01:48"
04-10-2016;Dr.;Sam;Jackson;18;Sam_Jackson@gmail.com;0;0;0;0;0;0;1;0;"25-08-2016 01:44";"25-08-2016 01:44"
04-10-2016;Dr.;Jack;Peterson;25;Jack_Peterson@gmail.com;0;0;1;0;0;0;0;0;"24-08-2016 23:02";"24-08-2016 23:02"
04-10-2016;Dr.;William;Dent;87;William_Dent@gmail.com;0;0;0;1;1;0;1;0;"24-08-2016 19:47";"24-08-2016 19:47"
04-10-2016;;Jim;Jackson;60;Jim_Jackson@gmail.com;0;0;1;1;1;1;0;0;"24-08-2016 18:40";"24-08-2016 18:40"
04-10-2016;Mr.;Bill;Burns;5;Bill_Burns@gmail.com;0;0;0;0;0;1;0;0;"24-08-2016 16:47";"24-08-2016 16:47"
04-10-2016;Mr.;William;Gordon;21;William_Gordon@gmail.com;0;0;0;0;0;0;0;0;"24-08-2016 14:47";"24-08-2016 14:47"
04-10-2016;Mr.;Sam;Smith;54;Sam_Smith@gmail.com;1;0;0;0;0;0;0;0;"24-08-2016 14:29";"24-08-2016 14:29"
04-10-2016;Dr.;Roger;Burns;54;Roger_Burns@gmail.com;1;0;1;1;1;0;1;0;"24-08-2016 12:47";"24-08-2016 12:47"
04-10-2016;Mr.;William;Peterson;21;William_Peterson@gmail.com;0;0;1;0;1;0;1;1;"24-08-2016 12:28";"24-08-2016 12:28"
04-10-2016;;Jack;Clinton;25;Jack_Clinton@gmail.com;1;0;0;0;0;1;0;1;"24-08-2016 11:47";"24-08-2016 11:47"
04-10-2016;Mr.;Bill;Gordon;21;Bill_Gordon@gmail.com;1;0;0;0;0;0;1;1;"24-08-2016 11:47";"24-08-2016 11:47"
04-10-2016;Dr.;Jack;Burns;18;Jack_Burns@gmail.com;0;1;0;0;0;1;0;1;"24-08-2016 11:28";"24-08-2016 11:28"
04-10-2016;Mr.;Roger;Doe;0;Roger_Doe@gmail.com;0;1;0;1;0;0;1;1;"24-08-2016 10:55";"24-08-2016 10:55"
04-10-2016;;Sam;Gordon;54;Sam_Gordon@gmail.com;0;0;0;0;1;1;0;0;"24-08-2016 10:47";"24-08-2016 10:47"
04-10-2016;Dr.;Jim;Eastwood;87;Jim_Eastwood@gmail.com;1;0;0;1;0;1;1;1;"24-08-2016 10:28";"24-08-2016 10:28"
04-10-2016;Mr.;Jack;Clinton;21;Jack_Clinton@gmail.com;1;0;0;0;0;1;0;0;"24-08-2016 09:47";"24-08-2016 09:47"
04-10-2016;;Sam;Jackson;25;Sam_Jackson@gmail.com;1;0;1;0;0;1;0;1;"24-08-2016 09:38";"24-08-2016 09:38"
04-10-2016;Dr.;Sam;Gordon;87;Sam_Gordon@gmail.com;0;1;1;0;1;1;1;0;"24-08-2016 09:38";"24-08-2016 09:38"
04-10-2016;;George;Eastwood;16;George_Eastwood@gmail.com;1;0;1;0;1;1;0;1;"24-08-2016 07:38";"24-08-2016 07:38"
04-10-2016;;Jack;Eastwood;54;Jack_Eastwood@gmail.com;1;1;0;0;1;0;0;0;"24-08-2016 07:38";"24-08-2016 07:38"
04-10-2016;Dr.;Roger;Peterson;35;Roger_Peterson@gmail.com;1;0;0;0;1;1;0;1;"24-08-2016 07:28";"24-08-2016 07:28"
04-10-2016;;Andrew;Eastwood;0;Andrew_Eastwood@gmail.com;0;0;0;0;0;0;0;0;"24-08-2016 06:55";"24-08-2016 06:55"
04-10-2016;Dr.;Tom;Walker;21;Tom_Walker@gmail.com;0;1;0;0;1;1;0;0;"24-08-2016 06:55";"24-08-2016 06:55"
04-10-2016;Dr.;Bill;Smith;54;Bill_Smith@gmail.com;1;1;0;0;0;0;0;1;"24-08-2016 05:29";"24-08-2016 05:29"
04-10-2016;Mr.;Sam;Jackson;87;Sam_Jackson@gmail.com;0;0;0;0;0;0;0;0;"24-08-2016 04:38";"24-08-2016 04:38"
04-10-2016;Mr.;William;Walker;87;William_Walker@gmail.com;0;1;0;0;0;0;1;0;"24-08-2016 04:28";"24-08-2016 04:28"
04-10-2016;Mr.;William;Burns;21;William_Burns@gmail.com;0;1;1;0;0;1;1;0;"24-08-2016 04:23";"24-08-2016 04:23"
04-10-2016;;Roger;Dent;54;Roger_Dent@gmail.com;1;0;0;0;0;0;0;1;"24-08-2016 03:55";"24-08-2016 03:55"
04-10-2016;;Roger;Burns;25;Roger_Burns@gmail.com;0;0;0;1;1;0;0;0;"24-08-2016 03:38";"24-08-2016 03:38"
04-10-2016;Mr.;George;Walker;0;George_Walker@gmail.com;1;1;0;1;0;0;0;1;"24-08-2016 03:23";"24-08-2016 03:23"
04-10-2016;Mr.;Bill;Peterson;54;Bill_Peterson@gmail.com;1;1;0;1;0;1;1;0;"24-08-2016 03:23";"24-08-2016 03:23"
04-10-2016;Mr.;Tom;Peterson;25;Tom_Peterson@gmail.com;0;0;0;0;0;0;0;0;"24-08-2016 02:55";"24-08-2016 02:55"
04-10-2016;;George;Clinton;18;George_Clinton@gmail.com;0;0;0;0;0;0;0;0;"24-08-2016 02:55";"24-08-2016 02:55"
04-10-2016;Mr.;George;Jackson;0;George_Jackson@gmail.com;1;0;0;1;1;0;1;0;"24-08-2016 02:38";"24-08-2016 02:38"
04-10-2016;;Sam;Gordon;5;Sam_Gordon@gmail.com;1;0;0;1;0;1;0;0;"24-08-2016 02:28";"24-08-2016 02:28"
04-10-2016;Mr.;Sam;Clinton;87;Sam_Clinton@gmail.com;0;1;1;1;0;0;0;1;"24-08-2016 01:55";"24-08-2016 01:55"
04-10-2016;Mr.;Tom;Smith;16;Tom_Smith@gmail.com;0;0;0;0;0;0;0;0;"24-08-2016 01:38";"24-08-2016 01:38"
04-10-2016;Mr.;Sam;Peterson;54;Sam_Peterson@gmail.com;0;0;1;0;0;0;0;0;"24-08-2016 01:28";"24-08-2016 01:28"
04-10-2016;;Andrew;Gordon;16;Andrew_Gordon@gmail.com;0;0;1;0;1;0;0;0;"24-08-2016 00:38";"24-08-2016 00:38"
04-10-2016;;Jim;Gordon;5;Jim_Gordon@gmail.com;0;1;1;1;1;0;0;0;"24-08-2016 00:23";"24-08-2016 00:23"
04-10-2016;;Jack;Walker;87;Jack_Walker@gmail.com;1;0;0;0;0;0;0;0;"23-08-2016 23:23";"23-08-2016 23:23"
04-10-2016;Dr.;Andrew;Peterson;35;Andrew_Peterson@gmail.com;0;0;0;0;0;0;0;0;"23-08-2016 23:23";"23-08-2016 23:23"
04-10-2016;Dr.;Bill;Jackson;87;Bill_Jackson@gmail.com;0;0;0;0;0;0;0;0;"23-08-2016 22:23";"23-08-2016 22:23"
04-10-2016;Dr.;Bill;Peterson;25;Bill_Peterson@gmail.com;0;0;0;0;1;1;0;0;"23-08-2016 21:23";"23-08-2016 21:23"
04-10-2016;Mr.;Jack;Walker;21;Jack_Walker@gmail.com;0;0;0;0;0;0;1;1;"23-08-2016 18:38";"23-08-2016 18:38"
04-10-2016;Mr.;Tom;Gordon;5;Tom_Gordon@gmail.com;1;0;1;1;1;0;0;1;"23-08-2016 06:14";"23-08-2016 06:14"
04-10-2016;Dr.;Tom;Clinton;18;Tom_Clinton@gmail.com;1;0;1;0;0;0;0;1;"23-08-2016 03:14";"23-08-2016 03:14"
04-10-2016;Dr.;Sam;Smith;54;Sam_Smith@gmail.com;0;1;0;1;1;0;0;1;"22-08-2016 22:14";"22-08-2016 22:14"
04-10-2016;Mr.;William;Clinton;54;William_Clinton@gmail.com;1;0;0;0;0;0;0;0;"22-08-2016 21:11";"22-08-2016 21:11"
04-10-2016;;Tom;Peterson;5;Tom_Peterson@gmail.com;1;1;1;0;0;0;1;0;"22-08-2016 19:46";"22-08-2016 19:46"
04-10-2016;Dr.;William;Smith;21;William_Smith@gmail.com;0;1;1;0;1;1;1;1;"22-08-2016 18:46";"22-08-2016 18:46"
04-10-2016;Dr.;William;Gordon;5;William_Gordon@gmail.com;0;0;0;1;0;1;0;0;"22-08-2016 18:11";"22-08-2016 18:11"
04-10-2016;Mr.;Jack;Smith;35;Jack_Smith@gmail.com;1;1;0;1;1;0;0;1;"22-08-2016 16:46";"22-08-2016 16:46"
04-10-2016;Mr.;Tom;Jackson;0;Tom_Jackson@gmail.com;1;1;0;1;1;0;0;0;"22-08-2016 16:46";"22-08-2016 16:46"
04-10-2016;;William;Eastwood;60;William_Eastwood@gmail.com;1;0;0;0;1;0;1;1;"22-08-2016 16:14";"22-08-2016 16:14"
04-10-2016;Dr.;Sam;Jackson;0;Sam_Jackson@gmail.com;0;0;0;0;0;0;0;0;"22-08-2016 15:46";"22-08-2016 15:46"
04-10-2016;Mr.;Roger;Doe;87;Roger_Doe@gmail.com;0;0;1;1;1;1;0;1;"22-08-2016 15:46";"22-08-2016 15:46"
04-10-2016;Mr.;Andrew;Peterson;87;Andrew_Peterson@gmail.com;0;0;0;1;1;0;0;1;"22-08-2016 15:11";"22-08-2016 15:11"
04-10-2016;;Jim;Jackson;60;Jim_Jackson@gmail.com;0;0;1;0;0;0;1;1;"22-08-2016 14:51";"22-08-2016 14:51"
04-10-2016;Dr.;Andrew;Jackson;16;Andrew_Jackson@gmail.com;1;0;1;0;1;1;0;1;"22-08-2016 13:46";"22-08-2016 13:46"
04-10-2016;Mr.;Roger;Clinton;16;Roger_Clinton@gmail.com;1;1;1;0;0;0;0;1;"22-08-2016 13:46";"22-08-2016 13:46"
04-10-2016;Dr.;Bill;Burns;21;Bill_Burns@gmail.com;0;0;0;0;0;0;0;0;"22-08-2016 12:11";"22-08-2016 12:11"
04-10-2016;Dr.;Bill;Clinton;60;Bill_Clinton@gmail.com;1;1;1;0;1;0;0;1;"22-08-2016 10:13";"22-08-2016 10:13"
04-10-2016;Dr.;George;Gordon;5;George_Gordon@gmail.com;0;0;1;0;0;0;0;0;"22-08-2016 09:51";"22-08-2016 09:51"
04-10-2016;Dr.;Jack;Burns;21;Jack_Burns@gmail.com;1;1;1;0;0;0;0;0;"22-08-2016 08:13";"22-08-2016 08:13"
04-10-2016;Dr.;Sam;Jackson;18;Sam_Jackson@gmail.com;1;0;1;0;0;0;0;0;"22-08-2016 07:13";"22-08-2016 07:13"
04-10-2016;Dr.;Bill;Eastwood;21;Bill_Eastwood@gmail.com;0;0;1;0;0;1;1;1;"22-08-2016 06:51";"22-08-2016 06:51"
04-10-2016;;Jack;Doe;21;Jack_Doe@gmail.com;0;0;0;0;0;0;0;0;"22-08-2016 05:21";"22-08-2016 05:21"
04-10-2016;;William;Gordon;16;William_Gordon@gmail.com;1;0;0;1;1;0;1;1;"22-08-2016 05:21";"22-08-2016 05:21"
04-10-2016;Dr.;Roger;Jackson;0;Roger_Jackson@gmail.com;0;1;0;0;0;0;1;1;"22-08-2016 05:21";"22-08-2016 05:21"
04-10-2016;;Andrew;Eastwood;21;Andrew_Eastwood@gmail.com;1;1;1;1;1;0;0;1;"22-08-2016 02:34";"22-08-2016 02:34"
04-10-2016;Mr.;Roger;Doe;60;Roger_Doe@gmail.com;1;1;0;1;0;0;0;0;"22-08-2016 01:25";"22-08-2016 01:25"
04-10-2016;Dr.;William;Jackson;18;William_Jackson@gmail.com;0;1;1;0;0;0;0;0;"22-08-2016 01:25";"22-08-2016 01:25"
04-10-2016;Dr.;Jack;Burns;60;Jack_Burns@gmail.com;0;0;0;0;1;0;0;0;"22-08-2016 00:21";"22-08-2016 00:21"
04-10-2016;;Tom;Gordon;5;Tom_Gordon@gmail.com;0;0;0;0;0;0;1;0;"22-08-2016 00:13";"22-08-2016 00:13"
04-10-2016;Mr.;Bill;Burns;18;Bill_Burns@gmail.com;0;1;0;1;0;0;0;0;"21-08-2016 23:21";"21-08-2016 23:21"
04-10-2016;;Jim;Eastwood;21;Jim_Eastwood@gmail.com;1;0;1;1;0;0;0;1;"21-08-2016 21:57";"21-08-2016 21:57"
04-10-2016;Mr.;George;Dent;18;George_Dent@gmail.com;0;0;1;1;1;1;0;0;"21-08-2016 21:57";"21-08-2016 21:57"
04-10-2016;;Jack;Jackson;54;Jack_Jackson@gmail.com;0;1;0;0;0;0;0;0;"21-08-2016 19:34";"21-08-2016 19:34"
04-10-2016;Mr.;Roger;Peterson;5;Roger_Peterson@gmail.com;1;1;0;1;0;1;1;1;"21-08-2016 19:08";"21-08-2016 19:08"
04-10-2016;;Jim;Dent;60;Jim_Dent@gmail.com;0;1;0;0;0;0;1;0;"21-08-2016 18:57";"21-08-2016 18:57"
04-10-2016;;George;Doe;5;George_Doe@gmail.com;1;1;0;1;1;0;0;0;"21-08-2016 18:21";"21-08-2016 18:21"
04-10-2016;;Sam;Eastwood;87;Sam_Eastwood@gmail.com;1;0;1;0;0;0;0;1;"21-08-2016 17:34";"21-08-2016 17:34"
04-10-2016;;Andrew;Peterson;5;Andrew_Peterson@gmail.com;0;0;0;0;0;0;0;1;"21-08-2016 17:30";"21-08-2016 17:30"
04-10-2016;;John;Peterson;60;John_Peterson@gmail.com;1;1;1;0;0;1;0;1;"21-08-2016 17:30";"21-08-2016 17:30"
04-10-2016;Mr.;Jim;Jackson;54;Jim_Jackson@gmail.com;1;0;1;1;1;0;1;0;"21-08-2016 17:30";"21-08-2016 17:30"
04-10-2016;;John;Jackson;0;John_Jackson@gmail.com;0;0;1;1;0;0;0;0;"21-08-2016 17:30";"21-08-2016 17:30"
04-10-2016;Mr.;Roger;Doe;21;Roger_Doe@gmail.com;0;1;1;1;0;1;1;0;"21-08-2016 17:08";"21-08-2016 17:08"
04-10-2016;Dr.;Jim;Jackson;35;Jim_Jackson@gmail.com;0;0;0;0;0;0;0;0;"21-08-2016 16:30";"21-08-2016 16:30"
04-10-2016;Dr.;Tom;Burns;60;Tom_Burns@gmail.com;1;0;0;0;1;1;0;0;"21-08-2016 16:08";"21-08-2016 16:08"
04-10-2016;;Andrew;Clinton;60;Andrew_Clinton@gmail.com;0;1;1;0;1;0;0;0;"21-08-2016 15:47";"21-08-2016 15:47"
04-10-2016;;Sam;Peterson;54;Sam_Peterson@gmail.com;0;0;0;0;0;0;0;0;"21-08-2016 15:08";"21-08-2016 15:08"
04-10-2016;;William;Doe;35;William_Doe@gmail.com;0;1;0;1;0;1;0;1;"21-08-2016 15:08";"21-08-2016 15:08"
04-10-2016;Dr.;Bill;Peterson;25;Bill_Peterson@gmail.com;0;0;0;1;1;1;0;0;"21-08-2016 14:08";"21-08-2016 14:08"
04-10-2016;Mr.;Jack;Dent;5;Jack_Dent@gmail.com;1;0;1;0;0;0;1;0;"21-08-2016 13:57";"21-08-2016 13:57"
04-10-2016;Mr.;Jim;Burns;87;Jim_Burns@gmail.com;1;0;0;1;1;1;1;1;"21-08-2016 13:30";"21-08-2016 13:30"
04-10-2016;Dr.;John;Clinton;87;John_Clinton@gmail.com;0;1;0;1;0;0;0;0;"21-08-2016 12:57";"21-08-2016 12:57"
04-10-2016;;John;Dent;87;John_Dent@gmail.com;1;0;0;0;0;0;0;0;"21-08-2016 12:30";"21-08-2016 12:30"
04-10-2016;Dr.;William;Smith;54;William_Smith@gmail.com;0;1;0;0;1;1;1;1;"21-08-2016 11:57";"21-08-2016 11:57"
04-10-2016;Mr.;Roger;Eastwood;35;Roger_Eastwood@gmail.com;0;0;0;0;0;0;0;0;"21-08-2016 11:28";"21-08-2016 11:28"
04-10-2016;Dr.;William;Eastwood;25;William_Eastwood@gmail.com;0;1;0;1;1;0;1;1;"21-08-2016 10:30";"21-08-2016 10:30"
04-10-2016;Mr.;Andrew;Smith;35;Andrew_Smith@gmail.com;0;1;1;1;0;0;0;0;"21-08-2016 10:08";"21-08-2016 10:08"
04-10-2016;Dr.;William;Gordon;18;William_Gordon@gmail.com;1;0;1;0;0;0;0;1;"21-08-2016 10:06";"21-08-2016 10:06"
04-10-2016;Dr.;Sam;Peterson;0;Sam_Peterson@gmail.com;0;1;0;1;0;0;0;0;"21-08-2016 09:47";"21-08-2016 09:47"
04-10-2016;Mr.;Roger;Smith;16;Roger_Smith@gmail.com;1;0;1;1;0;1;0;0;"21-08-2016 09:47";"21-08-2016 09:47"
04-10-2016;Mr.;Roger;Clinton;21;Roger_Clinton@gmail.com;0;1;1;0;1;1;1;1;"21-08-2016 08:47";"21-08-2016 08:47"
04-10-2016;Dr.;William;Walker;5;William_Walker@gmail.com;0;0;1;0;0;0;1;0;"21-08-2016 08:28";"21-08-2016 08:28"
04-10-2016;Mr.;William;Smith;18;William_Smith@gmail.com;1;1;1;1;1;1;0;0;"21-08-2016 07:47";"21-08-2016 07:47"
04-10-2016;;Sam;Clinton;0;Sam_Clinton@gmail.com;1;0;0;1;0;1;1;1;"21-08-2016 07:28";"21-08-2016 07:28"
04-10-2016;Dr.;Andrew;Gordon;35;Andrew_Gordon@gmail.com;0;0;1;0;0;1;1;0;"21-08-2016 05:47";"21-08-2016 05:47"
04-10-2016;;Tom;Burns;54;Tom_Burns@gmail.com;0;1;0;0;1;0;1;0;"21-08-2016 04:28";"21-08-2016 04:28"
04-10-2016;;Andrew;Burns;5;Andrew_Burns@gmail.com;0;1;0;1;0;1;0;0;"20-08-2016 21:36";"20-08-2016 21:36"
04-10-2016;Dr.;Roger;Jackson;87;Roger_Jackson@gmail.com;1;1;0;1;1;0;1;0;"20-08-2016 21:16";"20-08-2016 21:16"
04-10-2016;;William;Smith;87;William_Smith@gmail.com;1;0;1;1;1;0;0;1;"20-08-2016 18:16";"20-08-2016 18:16"
04-10-2016;Dr.;Andrew;Dent;35;Andrew_Dent@gmail.com;0;1;0;1;1;1;0;0;"20-08-2016 18:16";"20-08-2016 18:16"
04-10-2016;;Bill;Dent;25;Bill_Dent@gmail.com;1;1;0;1;1;0;1;1;"20-08-2016 17:36";"20-08-2016 17:36"
04-10-2016;Mr.;Roger;Clinton;87;Roger_Clinton@gmail.com;0;0;0;0;1;1;1;0;"20-08-2016 17:36";"20-08-2016 17:36"
04-10-2016;;William;Burns;35;William_Burns@gmail.com;0;1;1;0;0;1;1;0;"20-08-2016 17:36";"20-08-2016 17:36"
04-10-2016;Dr.;Jack;Peterson;21;Jack_Peterson@gmail.com;1;0;1;0;0;0;1;0;"20-08-2016 17:00";"20-08-2016 17:00"
04-10-2016;Mr.;Sam;Smith;87;Sam_Smith@gmail.com;1;0;0;1;0;0;0;1;"20-08-2016 15:16";"20-08-2016 15:16"
04-10-2016;;Jim;Dent;87;Jim_Dent@gmail.com;0;0;1;1;0;1;1;0;"20-08-2016 15:16";"20-08-2016 15:16"
04-10-2016;Dr.;John;Walker;16;John_Walker@gmail.com;0;0;1;1;0;1;1;1;"20-08-2016 14:16";"20-08-2016 14:16"
04-10-2016;Mr.;George;Dent;25;George_Dent@gmail.com;0;1;0;1;1;1;1;1;"20-08-2016 13:36";"20-08-2016 13:36"
04-10-2016;Mr.;Andrew;Smith;18;Andrew_Smith@gmail.com;0;1;0;1;0;0;1;0;"20-08-2016 12:36";"20-08-2016 12:36"
04-10-2016;Dr.;Sam;Gordon;5;Sam_Gordon@gmail.com;0;0;0;0;1;1;1;1;"20-08-2016 11:16";"20-08-2016 11:16"
04-10-2016;;Jim;Walker;5;Jim_Walker@gmail.com;0;1;0;1;0;1;1;1;"20-08-2016 04:59";"20-08-2016 04:59"
04-10-2016;;Tom;Eastwood;54;Tom_Eastwood@gmail.com;0;1;0;0;0;0;0;0;"20-08-2016 03:59";"20-08-2016 03:59"
04-10-2016;Mr.;John;Gordon;0;John_Gordon@gmail.com;0;0;0;0;1;1;1;1;"20-08-2016 02:59";"20-08-2016 02:59"
04-10-2016;;Tom;Walker;5;Tom_Walker@gmail.com;1;1;0;1;0;1;0;1;"20-08-2016 02:59";"20-08-2016 02:59"
04-10-2016;Dr.;Andrew;Clinton;18;Andrew_Clinton@gmail.com;1;1;1;0;1;1;0;0;"20-08-2016 00:59";"20-08-2016 00:59"
04-10-2016;Dr.;Sam;Eastwood;21;Sam_Eastwood@gmail.com;0;0;0;0;0;0;0;0;"19-08-2016 21:59";"19-08-2016 21:59"
04-10-2016;;Jim;Clinton;0;Jim_Clinton@gmail.com;0;1;0;0;0;0;0;0;"19-08-2016 20:59";"19-08-2016 20:59"
